29 53 56 59 67 21
07 15 25 51 60 05
01 10 18 20 46 15
19 31 37 55 67 25
15 19 33 39 68 25
03 19 24 44 50 08
07 33 53 61 65 14
04 10 27 35 58 10
09 15 34 61 64 06
26 33 45 61 68 17
08 13 35 46 68 16
06 07 14 28 59 07
23 45 53 58 62 13
18 24 27 34 60 02
07 31 44 45 55 19
14 19 34 39 59 11
06 13 34 46 62 01
18 34 44 60 69 22
46 54 57 58 66 10
27 32 50 52 57 12
11 44 45 46 70 25
05 11 25 27 64 13
15 16 18 39 59 17
09 38 47 49 68 25
14 39 43 44 67 19
20 36 37 48 67 16
36 43 44 55 68 12
26 29 41 52 64 11
25 28 38 59 62 22
03 15 42 48 56 13
07 10 15 31 57 21
19 22 24 28 53 25
15 25 26 38 47 22
03 09 50 53 64 01
08 10 15 17 57 12
11 15 31 42 63 14
04 18 26 27 58 23
03 24 29 42 47 13
08 22 29 43 56 09
04 44 53 64 70 03
02 22 30 42 62 20
12 35 46 48 69 23
17 20 27 31 34 19
08 33 39 54 58 17
14 25 26 41 43 15
12 13 21 46 57 21
06 26 55 56 64 22
10 15 20 49 53 22
16 20 25 30 43 18
20 40 44 45 50 24
09 16 29 37 53 11
19 33 37 56 57 06
06 20 37 40 48 15
11 34 36 52 66 07
21 23 33 35 42 06
09 14 57 67 70 02
01 05 09 10 23 22
32 35 37 47 55 22
09 20 23 26 29 08
10 13 32 41 51 03
34 52 58 59 62 04
08 10 20 44 46 18
08 19 25 36 66 09
11 17 32 33 46 25
07 16 27 44 52 05
05 20 22 61 70 04
07 13 17 21 45 14
28 30 31 35 66 14
13 19 53 54 63 17
01 27 32 60 67 18
13 15 24 67 70 17
13 35 39 46 55 14
29 47 65 69 70 07
02 11 21 57 60 13
25 33 43 51 68 20
24 38 44 57 58 17
08 17 51 57 70 02
03 25 28 50 60 01
02 08 16 18 31 14
34 35 41 45 54 05
20 27 28 58 59 25
07 22 37 43 44 22
06 17 48 54 69 12
15 48 56 58 70 04
08 12 33 56 64 02
02 03 14 41 64 17
02 09 43 49 63 15
04 07 13 16 60 06
06 12 39 61 70 04
10 32 48 54 55 18
04 06 32 52 64 06
09 14 27 36 52 04
32 48 50 51 64 10
28 31 33 57 62 19
17 36 47 51 62 21
03 04 18 23 38 24
16 18 29 31 37 08
03 25 30 54 70 09
09 11 13 31 47 11
17 27 49 51 66 02
25 40 41 52 56 21
37 41 42 53 63 16
30 44 49 53 56 11
17 34 40 63 64 24
27 37 48 63 66 11
03 20 23 35 60 16
22 30 53 55 56 16
17 21 29 39 56 22
18 31 46 54 61 25
20 31 40 46 61 20
23 43 60 63 69 19
06 08 31 50 65 09
08 27 29 38 43 13
07 12 17 49 53 24
22 43 44 47 66 22
12 19 34 35 68 20
19 30 44 56 65 24
03 04 10 39 58 14
02 09 24 49 54 19
09 20 36 41 54 22
04 09 17 27 39 22
16 24 25 52 60 06
05 11 14 23 25 10
18 58 60 65 67 20
04 12 14 35 70 02
14 22 30 37 60 08
05 08 10 17 48 23
11 38 44 48 70 17
10 17 39 42 59 03
12 20 31 43 45 20
06 14 24 42 46 09
23 24 42 48 53 22
12 15 30 50 65 01
06 16 37 59 62 05
34 47 48 50 55 24
04 11 13 19 31 10
13 20 27 61 62 05
03 09 11 34 39 10
08 12 23 39 43 06
11 15 37 54 68 21
08 14 25 51 63 04
04 14 24 26 46 14
07 27 31 34 51 05
15 53 56 59 63 01
11 17 31 43 55 16
11 20 26 48 70 19
10 24 28 33 38 06
04 06 11 43 48 11
01 04 23 40 45 11
16 18 28 33 67 14
08 16 31 48 52 23
08 25 38 56 59 07
12 26 40 48 64 01
06 38 47 57 63 12
03 25 37 40 55 13
02 35 49 53 63 01
24 33 45 47 61 17
13 30 36 48 62 18
12 14 22 24 48 21
19 40 47 57 65 06
20 34 39 43 57 13
17 19 27 40 68 02
25 37 46 48 68 25
07 08 26 65 67 04
09 21 34 42 50 21
14 41 44 56 62 10
10 50 55 56 58 15
05 17 28 32 63 11
11 59 66 67 68 18
03 16 21 61 62 19
03 06 34 54 63 19
08 16 22 66 68 11
24 37 41 61 70 20
09 17 23 30 46 10
07 24 30 48 67 09
18 25 43 44 57 25
11 29 34 48 54 10
01 24 25 40 70 04
11 22 34 44 58 09
08 22 24 38 64 21
33 47 58 59 64 25
05 14 15 62 66 03
04 14 22 43 58 09
07 36 58 60 62 10
10 42 53 67 68 15
03 29 56 62 64 04
10 12 16 49 57 18
04 09 42 62 68 07
15 20 32 37 52 06
29 33 39 60 66 21
10 12 14 24 60 20
18 24 31 34 55 04
17 24 34 56 65 03
10 38 40 43 65 12
15 32 39 50 65 07
14 24 31 42 48 13
03 34 36 59 66 07
02 37 48 66 68 11
10 33 53 54 62 22
08 16 30 38 61 10
04 15 37 59 64 16
02 43 48 62 64 24
29 52 58 60 62 07
04 05 31 62 69 20
13 26 29 38 64 05
21 29 35 54 60 15
34 44 57 62 70 14
09 10 25 37 38 21
02 08 42 43 50 06
10 13 61 62 70 05
13 22 32 60 69 09
05 22 26 43 49 23
04 38 39 54 59 12
04 10 20 33 57 13
28 31 41 42 50 04
25 28 40 43 63 19
12 24 37 42 57 18
07 10 30 33 59 23
10 16 31 42 66 10
33 36 63 68 69 16
34 46 57 65 69 11
08 14 27 57 67 05
28 34 37 56 69 12
03 23 28 46 62 16
20 31 39 46 49 23
01 28 61 62 63 05
05 28 62 65 70 05
15 23 53 65 70 07
03 45 49 61 69 09
04 24 46 61 70 07
20 22 39 54 60 18
27 28 32 41 69 12
02 22 29 31 34 01
39 45 52 56 59 15
08 16 32 48 61 12
01 02 11 52 64 09
31 32 43 63 68 17
23 30 40 43 66 13
15 30 51 62 67 19
08 10 41 54 68 10
02 07 25 35 44 03
07 18 29 32 45 17
03 20 33 34 41 20
01 06 13 18 49 08
14 16 19 38 57 11
01 31 32 47 56 03
11 26 44 45 46 11
01 03 12 22 42 06
02 13 15 21 62 02
09 28 30 54 60 02
12 15 35 64 69 09
01 32 40 49 63 20
01 02 04 19 29 20
01 14 30 44 62 01
40 41 61 66 67 12
21 22 39 59 68 02
01 17 28 56 70 14
02 10 46 50 56 16
13 35 45 49 68 23
02 32 47 49 68 23
17 25 29 39 60 19
02 06 11 27 44 20
11 13 28 65 70 14
01 11 37 47 51 06
01 03 05 08 70 03
14 30 33 44 56 13
22 33 41 48 52 04
05 24 52 62 66 17
02 11 55 58 67 02
11 14 51 64 68 25
16 17 21 36 48 09
09 26 53 64 66 11
21 34 44 49 61 21
14 38 40 53 70 22
08 15 39 64 67 13
04 05 10 12 18 21
02 07 20 55 70 01
02 29 38 63 66 11
03 19 31 32 48 10
01 15 18 32 45 04
12 34 44 47 65 22
08 09 32 42 59 10
05 13 31 43 53 20
16 33 51 54 67 20
04 29 39 42 62 14
11 28 31 46 59 01
07 25 43 56 59 13
04 08 23 53 59 17
14 38 51 64 70 09
01 13 26 33 52 11
06 30 58 60 61 17
07 17 18 46 66 22
01 04 26 35 39 22
24 28 42 60 64 08
10 17 21 38 43 23
07 11 13 19 58 09
17 19 23 24 43 14
14 38 48 53 58 16
05 12 15 46 49 01
28 34 41 46 47 14
14 17 25 48 58 25
01 04 14 17 40 04
29 41 42 49 57 24
10 16 27 38 43 01
02 06 30 31 55 07
03 17 23 49 66 23
03 11 23 29 59 18
17 18 33 46 60 24
16 29 31 65 67 23
28 30 39 59 70 10
01 42 47 64 70 22
04 10 18 28 62 07
10 12 20 38 41 25
01 20 30 33 42 16
28 37 39 42 58 02
04 12 36 44 57 19
08 23 24 25 27 09
06 37 46 60 70 24
14 15 37 42 67 22
16 22 40 41 59 08
10 17 47 51 61 05
16 36 54 61 64 22
03 07 22 27 50 03
03 26 55 58 70 15
01 14 21 22 28 19
06 23 38 42 58 24
01 54 60 68 69 11
10 22 42 61 69 03
